words,index,linuxWord,correctPOS,badClue
filings,14891,TRUE,TRUE,FALSE
deposition,14892,TRUE,TRUE,FALSE
poisoned,14893,TRUE,TRUE,FALSE
vetoed,14894,TRUE,TRUE,FALSE
oppression,14895,TRUE,TRUE,FALSE
gazette,14899,TRUE,TRUE,FALSE
clutch,14900,TRUE,TRUE,FALSE
boiling,14901,TRUE,TRUE,FALSE
shortcomings,14905,TRUE,TRUE,FALSE
feminine,14907,TRUE,TRUE,FALSE
maize,14909,TRUE,TRUE,FALSE
mismanagement,14911,TRUE,TRUE,FALSE
registering,14912,TRUE,TRUE,FALSE
humorous,14913,TRUE,TRUE,FALSE
sermon,14914,TRUE,TRUE,FALSE
exiles,14915,TRUE,TRUE,FALSE
cooks,14916,TRUE,TRUE,FALSE
insane,14917,TRUE,TRUE,FALSE
mistress,14919,TRUE,TRUE,FALSE
courageous,14920,TRUE,TRUE,FALSE
bark,14925,TRUE,TRUE,FALSE
jubilee,14926,TRUE,TRUE,FALSE
constructing,14927,TRUE,TRUE,FALSE
greed,14928,TRUE,TRUE,FALSE
humidity,14929,TRUE,TRUE,FALSE
privileged,14931,TRUE,TRUE,FALSE
stoppage,14932,TRUE,TRUE,FALSE
mysteries,14934,TRUE,TRUE,FALSE
regulating,14935,TRUE,TRUE,FALSE
mandarin,14940,TRUE,TRUE,FALSE
ruthless,14941,TRUE,TRUE,FALSE
acids,14942,TRUE,TRUE,FALSE
nominate,14944,TRUE,TRUE,FALSE
battleground,14945,TRUE,TRUE,FALSE
socks,14948,TRUE,TRUE,FALSE
mat,14949,TRUE,TRUE,FALSE
ancestor,14950,TRUE,TRUE,FALSE
cheek,14951,TRUE,TRUE,FALSE
mend,14953,TRUE,TRUE,FALSE
uproar,14954,TRUE,TRUE,FALSE
turtles,14955,TRUE,TRUE,FALSE
asserting,14958,TRUE,TRUE,FALSE
awakening,14960,TRUE,TRUE,FALSE
hoop,14961,TRUE,TRUE,FALSE
restrictive,14962,TRUE,TRUE,FALSE
rash,14963,TRUE,TRUE,FALSE
patriotism,14965,TRUE,TRUE,FALSE
holden,14967,TRUE,TRUE,FALSE
balcony,14968,TRUE,TRUE,FALSE
lateral,14971,TRUE,TRUE,FALSE
concerto,14972,TRUE,TRUE,FALSE
underscore,14973,TRUE,TRUE,FALSE
dumb,14974,TRUE,TRUE,FALSE
vogue,14975,TRUE,TRUE,FALSE
foiled,14976,TRUE,TRUE,FALSE
terrified,14979,TRUE,TRUE,FALSE
displacement,14981,TRUE,TRUE,FALSE
loaned,14984,TRUE,TRUE,FALSE
slides,14987,TRUE,TRUE,FALSE
carnage,14990,TRUE,TRUE,FALSE
skipped,14991,TRUE,TRUE,FALSE
sprinter,14993,TRUE,TRUE,FALSE
fouled,14994,TRUE,TRUE,FALSE
mired,14997,TRUE,TRUE,FALSE
televisions,15002,TRUE,TRUE,FALSE
bored,15003,TRUE,TRUE,FALSE
interfering,15005,TRUE,TRUE,FALSE
deterrent,15006,TRUE,TRUE,FALSE
roe,15009,TRUE,TRUE,FALSE
cushion,15010,TRUE,TRUE,FALSE
precinct,15016,TRUE,TRUE,FALSE
bowed,15017,TRUE,TRUE,FALSE
flint,15019,TRUE,TRUE,FALSE
destroyers,15021,TRUE,TRUE,FALSE
smashing,15022,TRUE,TRUE,FALSE
masterpiece,15024,TRUE,TRUE,FALSE
outposts,15025,TRUE,TRUE,FALSE
blackout,15026,TRUE,TRUE,FALSE
razor,15027,TRUE,TRUE,FALSE
flats,15028,TRUE,TRUE,FALSE
caste,15030,TRUE,TRUE,FALSE
jeopardize,15034,TRUE,TRUE,FALSE
swollen,15036,TRUE,TRUE,FALSE
senses,15037,TRUE,TRUE,FALSE
render,15042,TRUE,TRUE,FALSE
transmit,15044,TRUE,TRUE,FALSE
jaguar,15045,TRUE,TRUE,FALSE
soybean,15046,TRUE,TRUE,FALSE
subdivision,15047,TRUE,TRUE,FALSE
cruelty,15052,TRUE,TRUE,FALSE
numbering,15055,TRUE,TRUE,FALSE
expeditions,15058,TRUE,TRUE,FALSE
tucked,15059,TRUE,TRUE,FALSE
downfall,15063,TRUE,TRUE,FALSE
vineyards,15065,TRUE,TRUE,FALSE
spontaneous,15066,TRUE,TRUE,FALSE
usher,15067,TRUE,TRUE,FALSE
copied,15069,TRUE,TRUE,FALSE
encompasses,15070,TRUE,TRUE,FALSE
bakery,15073,TRUE,TRUE,FALSE
gale,15075,TRUE,TRUE,FALSE
mama,15076,TRUE,TRUE,FALSE
rents,15077,TRUE,TRUE,FALSE
metaphor,15079,TRUE,TRUE,FALSE
addicts,15084,TRUE,TRUE,FALSE
thrill,15088,TRUE,TRUE,FALSE
tissues,15090,TRUE,TRUE,FALSE
fauna,15092,TRUE,TRUE,FALSE
drowning,15096,TRUE,TRUE,FALSE
distraction,15097,TRUE,TRUE,FALSE
derrick,15099,TRUE,TRUE,FALSE
fugitives,15101,TRUE,TRUE,FALSE
hillside,15104,TRUE,TRUE,FALSE
sweeps,15107,TRUE,TRUE,FALSE
liabilities,15109,TRUE,TRUE,FALSE
panda,15111,TRUE,TRUE,FALSE
babe,15113,TRUE,TRUE,FALSE
ironic,15114,TRUE,TRUE,FALSE
impress,15115,TRUE,TRUE,FALSE
robbers,15116,TRUE,TRUE,FALSE
reap,15117,TRUE,TRUE,FALSE
illustrates,15118,TRUE,TRUE,FALSE
repetition,15120,TRUE,TRUE,FALSE
forested,15122,TRUE,TRUE,FALSE
disruptions,15123,TRUE,TRUE,FALSE
bump,15124,TRUE,TRUE,FALSE
barometer,15125,TRUE,TRUE,FALSE
feasible,15126,TRUE,TRUE,FALSE
lodging,15127,TRUE,TRUE,FALSE
hauled,15128,TRUE,TRUE,FALSE
consolation,15130,TRUE,TRUE,FALSE
creators,15131,TRUE,TRUE,FALSE
desperation,15135,TRUE,TRUE,FALSE
petitions,15136,TRUE,TRUE,FALSE
occupants,15139,TRUE,TRUE,FALSE
flourished,15140,TRUE,TRUE,FALSE
entrenched,15141,TRUE,TRUE,FALSE
unharmed,15143,TRUE,TRUE,FALSE
sap,15147,TRUE,TRUE,FALSE
homework,15148,TRUE,TRUE,FALSE
legality,15150,TRUE,TRUE,FALSE
sensational,15153,TRUE,TRUE,FALSE
anticipating,15155,TRUE,TRUE,FALSE
bees,15161,TRUE,TRUE,FALSE
steak,15162,TRUE,TRUE,FALSE
attribute,15163,TRUE,TRUE,FALSE
bikes,15164,TRUE,TRUE,FALSE
unrealistic,15165,TRUE,TRUE,FALSE
waived,15169,TRUE,TRUE,FALSE
spoon,15170,TRUE,TRUE,FALSE
analyses,15171,TRUE,TRUE,FALSE
arenas,15172,TRUE,TRUE,FALSE
landings,15173,TRUE,TRUE,FALSE
flick,15176,TRUE,TRUE,FALSE
hunted,15178,TRUE,TRUE,FALSE
nun,15179,TRUE,TRUE,FALSE
skaters,15180,TRUE,TRUE,FALSE
microwave,15182,TRUE,TRUE,FALSE
crossover,15184,TRUE,TRUE,FALSE
ropes,15185,TRUE,TRUE,FALSE
slater,15186,TRUE,TRUE,FALSE
tempered,15188,TRUE,TRUE,FALSE
marquis,15189,TRUE,TRUE,FALSE
assassinate,15190,TRUE,TRUE,FALSE
cliffs,15191,TRUE,TRUE,FALSE
gentlemen,15192,TRUE,TRUE,FALSE
tumors,15193,TRUE,TRUE,FALSE
cooperated,15195,TRUE,TRUE,FALSE
depended,15198,TRUE,TRUE,FALSE
pitted,15201,TRUE,TRUE,FALSE
accessed,15203,TRUE,TRUE,FALSE
woke,15205,TRUE,TRUE,FALSE
championed,15206,TRUE,TRUE,FALSE
respectable,15208,TRUE,TRUE,FALSE
invoked,15209,TRUE,TRUE,FALSE
financier,15212,TRUE,TRUE,FALSE
paperback,15214,TRUE,TRUE,FALSE
rails,15218,TRUE,TRUE,FALSE
magistrates,15220,TRUE,TRUE,FALSE
leases,15221,TRUE,TRUE,FALSE
verb,15225,TRUE,TRUE,FALSE
orbital,15227,TRUE,TRUE,FALSE
algebra,15231,TRUE,TRUE,FALSE
percussion,15234,TRUE,TRUE,FALSE
mushrooms,15236,TRUE,TRUE,FALSE
crab,15238,TRUE,TRUE,FALSE
vigilant,15239,TRUE,TRUE,FALSE
conferred,15240,TRUE,TRUE,FALSE
inject,15241,TRUE,TRUE,FALSE
offended,15242,TRUE,TRUE,FALSE
hallmark,15243,TRUE,TRUE,FALSE
bottled,15244,TRUE,TRUE,FALSE
hails,15245,TRUE,TRUE,FALSE
adjourned,15247,TRUE,TRUE,FALSE
segregation,15248,TRUE,TRUE,FALSE
marrying,15250,TRUE,TRUE,FALSE
seventy,15252,TRUE,TRUE,FALSE
spine,15253,TRUE,TRUE,FALSE
inciting,15254,TRUE,TRUE,FALSE
brawl,15257,TRUE,TRUE,FALSE
pistols,15258,TRUE,TRUE,FALSE
cruising,15260,TRUE,TRUE,FALSE
ligament,15262,TRUE,TRUE,FALSE
crumbling,15263,TRUE,TRUE,FALSE
objection,15264,TRUE,TRUE,FALSE
testifying,15265,TRUE,TRUE,FALSE
outfits,15266,TRUE,TRUE,FALSE
fisherman,15268,TRUE,TRUE,FALSE
bureaucrats,15269,TRUE,TRUE,FALSE
motherland,15272,TRUE,TRUE,FALSE
distracted,15275,TRUE,TRUE,FALSE
skater,15277,TRUE,TRUE,FALSE
stacked,15279,TRUE,TRUE,FALSE
receptions,15280,TRUE,TRUE,FALSE
cancers,15281,TRUE,TRUE,FALSE
denounce,15282,TRUE,TRUE,FALSE
applicable,15283,TRUE,TRUE,FALSE
stumbling,15284,TRUE,TRUE,FALSE
canoe,15285,TRUE,TRUE,FALSE
congratulated,15287,TRUE,TRUE,FALSE
renounce,15288,TRUE,TRUE,FALSE
waiver,15290,TRUE,TRUE,FALSE
lays,15292,TRUE,TRUE,FALSE
standpoint,15295,TRUE,TRUE,FALSE
dietary,15296,TRUE,TRUE,FALSE
tug,15297,TRUE,TRUE,FALSE
evolve,15298,TRUE,TRUE,FALSE
satire,15304,TRUE,TRUE,FALSE
disguise,15305,TRUE,TRUE,FALSE
explores,15309,TRUE,TRUE,FALSE
heel,15311,TRUE,TRUE,FALSE
ignorance,15312,TRUE,TRUE,FALSE
ecclesiastical,15313,TRUE,TRUE,FALSE
precaution,15314,TRUE,TRUE,FALSE
coronation,15318,TRUE,TRUE,FALSE
tumbling,15319,TRUE,TRUE,FALSE
attachment,15321,TRUE,TRUE,FALSE
slender,15322,TRUE,TRUE,FALSE
underwear,15323,TRUE,TRUE,FALSE
mercenaries,15324,TRUE,TRUE,FALSE
benefiting,15327,TRUE,TRUE,FALSE
arrogant,15329,TRUE,TRUE,FALSE
mosquito,15333,TRUE,TRUE,FALSE
betrayal,15334,TRUE,TRUE,FALSE
coasts,15339,TRUE,TRUE,FALSE
patronage,15341,TRUE,TRUE,FALSE
mare,15343,TRUE,TRUE,FALSE
supervise,15344,TRUE,TRUE,FALSE
congregations,15349,TRUE,TRUE,FALSE
dictate,15351,TRUE,TRUE,FALSE
entertain,15352,TRUE,TRUE,FALSE
drifted,15353,TRUE,TRUE,FALSE
risked,15355,TRUE,TRUE,FALSE
solicitor,15360,TRUE,TRUE,FALSE
startling,15361,TRUE,TRUE,FALSE
collaborating,15365,TRUE,TRUE,FALSE
audition,15366,TRUE,TRUE,FALSE
popped,15367,TRUE,TRUE,FALSE
persuading,15370,TRUE,TRUE,FALSE
spectator,15371,TRUE,TRUE,FALSE
softer,15372,TRUE,TRUE,FALSE
persisted,15375,TRUE,TRUE,FALSE
thrilling,15376,TRUE,TRUE,FALSE
tailored,15377,TRUE,TRUE,FALSE
edging,15379,TRUE,TRUE,FALSE
protocols,15380,TRUE,TRUE,FALSE
diminish,15381,TRUE,TRUE,FALSE
heck,15382,TRUE,TRUE,FALSE
harassed,15384,TRUE,TRUE,FALSE
beams,15385,TRUE,TRUE,FALSE
computerized,15387,TRUE,TRUE,FALSE
disturbance,15388,TRUE,TRUE,FALSE
hygiene,15389,TRUE,TRUE,FALSE
dwarf,15390,TRUE,TRUE,FALSE
fashionable,15392,TRUE,TRUE,FALSE
vengeance,15393,TRUE,TRUE,FALSE
branding,15395,TRUE,TRUE,FALSE
bites,15396,TRUE,TRUE,FALSE
resembling,15397,TRUE,TRUE,FALSE
telecommunication,15398,TRUE,TRUE,FALSE
balloons,15401,TRUE,TRUE,FALSE
comedies,15403,TRUE,TRUE,FALSE
rebuffed,15404,TRUE,TRUE,FALSE
commodore,15405,TRUE,TRUE,FALSE
humid,15406,TRUE,TRUE,FALSE
luncheon,15410,TRUE,TRUE,FALSE
prehistoric,15412,TRUE,TRUE,FALSE
slew,15414,TRUE,TRUE,FALSE
encoded,15417,TRUE,TRUE,FALSE
casts,15418,TRUE,TRUE,FALSE
weights,15419,TRUE,TRUE,FALSE
invalid,15421,TRUE,TRUE,FALSE
bind,15423,TRUE,TRUE,FALSE
deadlocked,15424,TRUE,TRUE,FALSE
seizures,15425,TRUE,TRUE,FALSE
complexes,15426,TRUE,TRUE,FALSE
melt,15427,TRUE,TRUE,FALSE
shades,15431,TRUE,TRUE,FALSE
outlining,15432,TRUE,TRUE,FALSE
packaged,15435,TRUE,TRUE,FALSE
prep,15438,TRUE,TRUE,FALSE
cosmic,15439,TRUE,TRUE,FALSE
poppy,15441,TRUE,TRUE,FALSE
mirage,15443,TRUE,TRUE,FALSE
burgeoning,15445,TRUE,TRUE,FALSE
boiled,15446,TRUE,TRUE,FALSE
mailing,15448,TRUE,TRUE,FALSE
quarry,15449,TRUE,TRUE,FALSE
goose,15454,TRUE,TRUE,FALSE
dissatisfaction,15455,TRUE,TRUE,FALSE
paced,15457,TRUE,TRUE,FALSE
bookstore,15463,TRUE,TRUE,FALSE
keyboards,15467,TRUE,TRUE,FALSE
breeds,15468,TRUE,TRUE,FALSE
accommodations,15470,TRUE,TRUE,FALSE
sensor,15471,TRUE,TRUE,FALSE
hepatitis,15472,TRUE,TRUE,FALSE
forgot,15476,TRUE,TRUE,FALSE
delicious,15477,TRUE,TRUE,FALSE
emphasizes,15479,TRUE,TRUE,FALSE
pretend,15481,TRUE,TRUE,FALSE
exercising,15484,TRUE,TRUE,FALSE
conducive,15487,TRUE,TRUE,FALSE
stride,15488,TRUE,TRUE,FALSE
regretted,15489,TRUE,TRUE,FALSE
rubles,15490,TRUE,TRUE,FALSE
intentional,15494,TRUE,TRUE,FALSE
canary,15495,TRUE,TRUE,FALSE
twelfth,15497,TRUE,TRUE,FALSE
denominations,15499,TRUE,TRUE,FALSE
curves,15501,TRUE,TRUE,FALSE
erratic,15504,TRUE,TRUE,FALSE
rink,15507,TRUE,TRUE,FALSE
impaired,15508,TRUE,TRUE,FALSE
therapeutic,15509,TRUE,TRUE,FALSE
indictments,15510,TRUE,TRUE,FALSE
wrath,15511,TRUE,TRUE,FALSE
cyberspace,15513,TRUE,TRUE,FALSE
dateline,15514,TRUE,TRUE,FALSE
staring,15515,TRUE,TRUE,FALSE
excuses,15516,TRUE,TRUE,FALSE
looms,15521,TRUE,TRUE,FALSE
pretext,15522,TRUE,TRUE,FALSE
erased,15523,TRUE,TRUE,FALSE
echoes,15525,TRUE,TRUE,FALSE
chunks,15527,TRUE,TRUE,FALSE
insights,15528,TRUE,TRUE,FALSE
judgments,15530,TRUE,TRUE,FALSE
denomination,15531,TRUE,TRUE,FALSE
grouped,15533,TRUE,TRUE,FALSE
occupational,15534,TRUE,TRUE,FALSE
penguin,15535,TRUE,TRUE,FALSE
parry,15536,TRUE,TRUE,FALSE
actresses,15542,TRUE,TRUE,FALSE
diagnostic,15547,TRUE,TRUE,FALSE
majesty,15548,TRUE,TRUE,FALSE
administer,15553,TRUE,TRUE,FALSE
vocabulary,15555,TRUE,TRUE,FALSE
biologist,15557,TRUE,TRUE,FALSE
parallels,15559,TRUE,TRUE,FALSE
circa,15560,TRUE,TRUE,FALSE
avenues,15561,TRUE,TRUE,FALSE
birdied,15562,TRUE,TRUE,FALSE
discourse,15563,TRUE,TRUE,FALSE
cosmetic,15564,TRUE,TRUE,FALSE
antiquities,15566,TRUE,TRUE,FALSE
benign,15568,TRUE,TRUE,FALSE
memorabilia,15570,TRUE,TRUE,FALSE
goats,15573,TRUE,TRUE,FALSE
adolescent,15578,TRUE,TRUE,FALSE
handy,15579,TRUE,TRUE,FALSE
precipitation,15580,TRUE,TRUE,FALSE
enrich,15582,TRUE,TRUE,FALSE
planner,15583,TRUE,TRUE,FALSE
understandable,15587,TRUE,TRUE,FALSE
awaits,15588,TRUE,TRUE,FALSE
radios,15590,TRUE,TRUE,FALSE
cooled,15592,TRUE,TRUE,FALSE
waits,15596,TRUE,TRUE,FALSE
bicycles,15597,TRUE,TRUE,FALSE
assassinations,15599,TRUE,TRUE,FALSE
perjury,15603,TRUE,TRUE,FALSE
noticeable,15607,TRUE,TRUE,FALSE
chord,15608,TRUE,TRUE,FALSE
subpoena,15609,TRUE,TRUE,FALSE
musicals,15611,TRUE,TRUE,FALSE
mater,15612,TRUE,TRUE,FALSE
coated,15613,TRUE,TRUE,FALSE
prelude,15615,TRUE,TRUE,FALSE
headaches,15617,TRUE,TRUE,FALSE
defy,15619,TRUE,TRUE,FALSE
instructors,15620,TRUE,TRUE,FALSE
stabbing,15622,TRUE,TRUE,FALSE
enraged,15623,TRUE,TRUE,FALSE
gig,15625,TRUE,TRUE,FALSE
fray,15626,TRUE,TRUE,FALSE
swallow,15631,TRUE,TRUE,FALSE
barricades,15632,TRUE,TRUE,FALSE
corridors,15633,TRUE,TRUE,FALSE
metropolis,15634,TRUE,TRUE,FALSE
cam,15635,TRUE,TRUE,FALSE
reputed,15636,TRUE,TRUE,FALSE
shocks,15638,TRUE,TRUE,FALSE
quitting,15641,TRUE,TRUE,FALSE
prohibitive,15643,TRUE,TRUE,FALSE
reviewer,15645,TRUE,TRUE,FALSE
climbers,15646,TRUE,TRUE,FALSE
tags,15649,TRUE,TRUE,FALSE
climbs,15652,TRUE,TRUE,FALSE
intervals,15653,TRUE,TRUE,FALSE
bald,15654,TRUE,TRUE,FALSE
weakest,15656,TRUE,TRUE,FALSE
legislatures,15659,TRUE,TRUE,FALSE
warmth,15661,TRUE,TRUE,FALSE
fluctuations,15662,TRUE,TRUE,FALSE
defected,15663,TRUE,TRUE,FALSE
uniformed,15666,TRUE,TRUE,FALSE
frigate,15670,TRUE,TRUE,FALSE
manipulate,15673,TRUE,TRUE,FALSE
hobby,15674,TRUE,TRUE,FALSE
convicts,15675,TRUE,TRUE,FALSE
footsteps,15677,TRUE,TRUE,FALSE
canned,15680,TRUE,TRUE,FALSE
kitty,15681,TRUE,TRUE,FALSE
wording,15682,TRUE,TRUE,FALSE
critique,15683,TRUE,TRUE,FALSE
sandstone,15684,TRUE,TRUE,FALSE
inequality,15688,TRUE,TRUE,FALSE
sustaining,15690,TRUE,TRUE,FALSE
supernatural,15691,TRUE,TRUE,FALSE
seasoned,15692,TRUE,TRUE,FALSE
fumble,15694,TRUE,TRUE,FALSE
surpass,15696,TRUE,TRUE,FALSE
softened,15697,TRUE,TRUE,FALSE
tearing,15698,TRUE,TRUE,FALSE
erase,15699,TRUE,TRUE,FALSE
indices,15701,TRUE,TRUE,FALSE
dessert,15704,TRUE,TRUE,FALSE
presses,15705,TRUE,TRUE,FALSE
glamour,15707,TRUE,TRUE,FALSE
gown,15708,TRUE,TRUE,FALSE
exploding,15709,TRUE,TRUE,FALSE
successors,15710,TRUE,TRUE,FALSE
molecule,15713,TRUE,TRUE,FALSE
wandering,15714,TRUE,TRUE,FALSE
muted,15718,TRUE,TRUE,FALSE
portrays,15722,TRUE,TRUE,FALSE
laurel,15723,TRUE,TRUE,FALSE
originating,15731,TRUE,TRUE,FALSE
martyr,15732,TRUE,TRUE,FALSE
patented,15733,TRUE,TRUE,FALSE
flattened,15734,TRUE,TRUE,FALSE
rosemary,15735,TRUE,TRUE,FALSE
mandates,15738,TRUE,TRUE,FALSE
madras,15739,TRUE,TRUE,FALSE
modem,15741,TRUE,TRUE,FALSE
keynote,15743,TRUE,TRUE,FALSE
deepened,15744,TRUE,TRUE,FALSE
trumpet,15745,TRUE,TRUE,FALSE
versatile,15749,TRUE,TRUE,FALSE
destabilize,15754,TRUE,TRUE,FALSE
palaces,15755,TRUE,TRUE,FALSE
principals,15758,TRUE,TRUE,FALSE
heed,15762,TRUE,TRUE,FALSE
crimson,15763,TRUE,TRUE,FALSE
attain,15775,TRUE,TRUE,FALSE
sept,15776,TRUE,TRUE,FALSE
widen,15780,TRUE,TRUE,FALSE
ailments,15781,TRUE,TRUE,FALSE
yelling,15785,TRUE,TRUE,FALSE
endanger,15786,TRUE,TRUE,FALSE
amphibious,15787,TRUE,TRUE,FALSE
authorizing,15788,TRUE,TRUE,FALSE
collects,15790,TRUE,TRUE,FALSE
academia,15791,TRUE,TRUE,FALSE
auditor,15793,TRUE,TRUE,FALSE
takers,15795,TRUE,TRUE,FALSE
handgun,15797,TRUE,TRUE,FALSE
intercontinental,15798,TRUE,TRUE,FALSE
occupancy,15799,TRUE,TRUE,FALSE
redesigned,15800,TRUE,TRUE,FALSE
restrained,15801,TRUE,TRUE,FALSE
invaders,15803,TRUE,TRUE,FALSE
insured,15804,TRUE,TRUE,FALSE
intimidated,15806,TRUE,TRUE,FALSE
tame,15808,TRUE,TRUE,FALSE
abrupt,15814,TRUE,TRUE,FALSE
comptroller,15815,TRUE,TRUE,FALSE
abnormal,15819,TRUE,TRUE,FALSE
fibers,15820,TRUE,TRUE,FALSE
extraction,15821,TRUE,TRUE,FALSE
temptation,15823,TRUE,TRUE,FALSE
budgetary,15824,TRUE,TRUE,FALSE
ecosystem,15825,TRUE,TRUE,FALSE
peculiar,15826,TRUE,TRUE,FALSE
groove,15828,TRUE,TRUE,FALSE
markers,15829,TRUE,TRUE,FALSE
sprayed,15831,TRUE,TRUE,FALSE
simplified,15832,TRUE,TRUE,FALSE
curbing,15833,TRUE,TRUE,FALSE
heroine,15834,TRUE,TRUE,FALSE
confrontations,15839,TRUE,TRUE,FALSE
deception,15844,TRUE,TRUE,FALSE
oasis,15845,TRUE,TRUE,FALSE
degradation,15846,TRUE,TRUE,FALSE
flare,15847,TRUE,TRUE,FALSE
stereotypes,15849,TRUE,TRUE,FALSE
simplicity,15850,TRUE,TRUE,FALSE
kingdoms,15852,TRUE,TRUE,FALSE
conceal,15856,TRUE,TRUE,FALSE
ubiquitous,15857,TRUE,TRUE,FALSE
muscular,15858,TRUE,TRUE,FALSE
compounded,15860,TRUE,TRUE,FALSE
diversion,15861,TRUE,TRUE,FALSE
desires,15862,TRUE,TRUE,FALSE
bouts,15863,TRUE,TRUE,FALSE
nostalgia,15866,TRUE,TRUE,FALSE
toes,15867,TRUE,TRUE,FALSE
likened,15869,TRUE,TRUE,FALSE
myriad,15872,TRUE,TRUE,FALSE
gardening,15879,TRUE,TRUE,FALSE
lamp,15881,TRUE,TRUE,FALSE
assassin,15883,TRUE,TRUE,FALSE
precincts,15886,TRUE,TRUE,FALSE
tombs,15888,TRUE,TRUE,FALSE
shout,15889,TRUE,TRUE,FALSE
gem,15891,TRUE,TRUE,FALSE
toilets,15893,TRUE,TRUE,FALSE
rhythms,15894,TRUE,TRUE,FALSE
swearing,15895,TRUE,TRUE,FALSE
syrup,15896,TRUE,TRUE,FALSE
raping,15897,TRUE,TRUE,FALSE
groundwork,15900,TRUE,TRUE,FALSE
subordinate,15902,TRUE,TRUE,FALSE
skinner,15903,TRUE,TRUE,FALSE
pew,15904,TRUE,TRUE,FALSE
ferries,15905,TRUE,TRUE,FALSE
culminating,15907,TRUE,TRUE,FALSE
endeavor,15908,TRUE,TRUE,FALSE
smuggle,15909,TRUE,TRUE,FALSE
exploiting,15910,TRUE,TRUE,FALSE
shrapnel,15912,TRUE,TRUE,FALSE
completes,15917,TRUE,TRUE,FALSE
okay,15918,TRUE,TRUE,FALSE
camel,15919,TRUE,TRUE,FALSE
inscribed,15924,TRUE,TRUE,FALSE
steered,15926,TRUE,TRUE,FALSE
modules,15930,TRUE,TRUE,FALSE
depict,15933,TRUE,TRUE,FALSE
gloomy,15935,TRUE,TRUE,FALSE
traps,15936,TRUE,TRUE,FALSE
cube,15937,TRUE,TRUE,FALSE
consular,15940,TRUE,TRUE,FALSE
arthritis,15941,TRUE,TRUE,FALSE
unused,15942,TRUE,TRUE,FALSE
avenge,15946,TRUE,TRUE,FALSE
trophies,15949,TRUE,TRUE,FALSE
ark,15951,TRUE,TRUE,FALSE
ledger,15952,TRUE,TRUE,FALSE
feasibility,15953,TRUE,TRUE,FALSE
isles,15954,TRUE,TRUE,FALSE
booths,15958,TRUE,TRUE,FALSE
ambiguous,15961,TRUE,TRUE,FALSE
monasteries,15962,TRUE,TRUE,FALSE
flourish,15963,TRUE,TRUE,FALSE
grievances,15964,TRUE,TRUE,FALSE
roar,15966,TRUE,TRUE,FALSE
newborn,15968,TRUE,TRUE,FALSE
chic,15969,TRUE,TRUE,FALSE
scenery,15970,TRUE,TRUE,FALSE
disarming,15971,TRUE,TRUE,FALSE
meaningless,15972,TRUE,TRUE,FALSE
detached,15973,TRUE,TRUE,FALSE
lamps,15974,TRUE,TRUE,FALSE
progression,15976,TRUE,TRUE,FALSE
pads,15978,TRUE,TRUE,FALSE
closures,15981,TRUE,TRUE,FALSE
stalls,15982,TRUE,TRUE,FALSE
disregard,15984,TRUE,TRUE,FALSE
equatorial,15985,TRUE,TRUE,FALSE
escalate,15988,TRUE,TRUE,FALSE
contradictory,15992,TRUE,TRUE,FALSE
fluent,15993,TRUE,TRUE,FALSE
bidder,15994,TRUE,TRUE,FALSE
screamed,15999,TRUE,TRUE,FALSE
soften,16000,TRUE,TRUE,FALSE
polluted,16003,TRUE,TRUE,FALSE
stabilizing,16005,TRUE,TRUE,FALSE
excavations,16006,TRUE,TRUE,FALSE
resonance,16010,TRUE,TRUE,FALSE
blonde,16011,TRUE,TRUE,FALSE
evergreen,16013,TRUE,TRUE,FALSE
weed,16014,TRUE,TRUE,FALSE
libel,16015,TRUE,TRUE,FALSE
interviewing,16016,TRUE,TRUE,FALSE
exits,16017,TRUE,TRUE,FALSE
canals,16018,TRUE,TRUE,FALSE
informant,16019,TRUE,TRUE,FALSE
vanity,16020,TRUE,TRUE,FALSE
conversions,16022,TRUE,TRUE,FALSE
surpassing,16023,TRUE,TRUE,FALSE
cumulative,16024,TRUE,TRUE,FALSE
proclamation,16025,TRUE,TRUE,FALSE
exchanging,16028,TRUE,TRUE,FALSE
frantic,16029,TRUE,TRUE,FALSE
cutter,16031,TRUE,TRUE,FALSE
praises,16032,TRUE,TRUE,FALSE
attends,16034,TRUE,TRUE,FALSE
vouchers,16035,TRUE,TRUE,FALSE
cardboard,16036,TRUE,TRUE,FALSE
moose,16038,TRUE,TRUE,FALSE
filters,16039,TRUE,TRUE,FALSE
striving,16043,TRUE,TRUE,FALSE
chairmen,16044,TRUE,TRUE,FALSE
bookstores,16047,TRUE,TRUE,FALSE
westerners,16048,TRUE,TRUE,FALSE
unmarried,16049,TRUE,TRUE,FALSE
oxide,16050,TRUE,TRUE,FALSE
superiors,16052,TRUE,TRUE,FALSE
antiques,16055,TRUE,TRUE,FALSE
reformers,16056,TRUE,TRUE,FALSE
damn,16059,TRUE,TRUE,FALSE
underworld,16060,TRUE,TRUE,FALSE
asserts,16061,TRUE,TRUE,FALSE
fend,16062,TRUE,TRUE,FALSE
cereal,16063,TRUE,TRUE,FALSE
invitations,16064,TRUE,TRUE,FALSE
siding,16068,TRUE,TRUE,FALSE
repercussions,16069,TRUE,TRUE,FALSE
riches,16071,TRUE,TRUE,FALSE
armistice,16077,TRUE,TRUE,FALSE
dim,16079,TRUE,TRUE,FALSE
undocumented,16081,TRUE,TRUE,FALSE
counterfeit,16083,TRUE,TRUE,FALSE
